Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N24_TbMni002aG12.g1_084.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_O07_TbMini002H04.b1_018.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_B07_TbMni002aA04.b1_032.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_I09_TbMini002E05.b1_039.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_L15_TbMni002aF08.b1_054.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N23_TbMni002aG12.b1_084.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_O08_TbMini002H04.g1_018.ab1	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C11	205	232	edit-only	blast match: evalue->0.10 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001E04.fa	216	240	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_F05_TbMni002aC03.b1_027.ab1	216	240	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_F06_TbMni002aC03.g1_027.ab1	216	240	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001A01.fa	226	254	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001A11.fa	226	254	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	A06.g.ab1	240	261	edit-only	blast match: evalue->0.068 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_A05_TbMini002A03.b1_031.ab1	274	309	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N21_TbMni002aG11.b1_083.ab1	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N22_TbMni002aG11.g1_083.ab1	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_A06_TbMini002A03.g1_031.ab1	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	B04.g.ab1	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E08	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F02	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H02	274	320	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001B11.fa	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002C04.fa	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_I13_TbMini002E07.b1_055.ab1	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_I14_TbMini002E07.g1_055.ab1	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E07.g.ab1	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	G05.b.ab1	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E06	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E09	332	374	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001B06.fa	358	396	edit-only	blast match: evalue->0.010 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001B03.fa	365	387	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	10517_TBREP2	375	399	edit-only	blast match: evalue->0.005 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F10	417	459	edit-only	blast match: evalue->0.046 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D13_TbMni002aB07.b1_061.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D14_TbMni002aB07.g1_061.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_J02_TbMni002aE01.g1_007.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_E14_TbMini002C07.g1_059.ab1	429	450	edit-only	blast match: evalue->0.068 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001A05.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001D04.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001D09.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001H10.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002C03.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002C08.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002C12.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002D02.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002D05.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002E02.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002G02.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002H03.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002H05.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002H06.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D01_TbMni002aB01.b1_013.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D09_TbMni002aB05.b1_045.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D10_TbMni002aB05.g1_045.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_E19_TbMini002C10.b1_076.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_E20_TbMini002C10.g1_076.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_E23_TbMini002C12.b1_092.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_G19_TbMini002D10.b1_074.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_I03_TbMini002E02.b1_008.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N17_TbMni002aG09.b1_067.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N18_TbMni002aG09.g1_067.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_P07_TbMni002aH04.b1_018.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_P08_TbMni002aH04.g1_018.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii001E05.fa	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D02_TbMni002aB01.g1_013.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_E24_TbMini002C12.g1_092.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_G20_TbMini002D10.g1_074.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_I04_TbMini002E02.g1_008.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	A01.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	B06.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	B08.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	B09.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	B11.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C01.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C02.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	D07.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F07.g.ab1	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C04	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C06	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C07	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	C12	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	D02	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	D03	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	D05	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	D10	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E05	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	E12	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F03	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F04	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F08	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F09	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	F12	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	G04	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	G09	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	G10	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	G11	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H01	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H07	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H10	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H11	478	500	edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	468931_TRBCSGRB	550	571	edit-only	blast match: evalue->0.27 perc_identity->100
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	10517_TBREP2	572	595	edit-only	NOHIT
TO270442_ND9BSF10M13R_L20.ab1	1	313	1	26	0	0	TbMini002_P04_TbMni002aH02.g1_002.ab1	53	74	pre-edit-only	blast match: evalue->0.27 perc_identity->100
TO270442_ND9BSF10M13R_L20.ab1	1	313	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSF10M13R_L20.ab1	1	313	1	26	0	0	437717_TRBINVRPTE	196	219	pre-edit-only	blast match: evalue->0.079 perc_identity->100
TO270442_ND9BSF10M13R_L20.ab1	1	313	1	26	0	0	TbMini002_N22_TbMni002aG11.g1_083.ab1	210	232	pre-edit-only	blast match: evalue->0.019 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_I04_TbMini002E02.g1_008.ab1	70	91	internal	blast match: evalue->0.004 perc_identity->94.4444444444444
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_E17_TbMini002C09.b1_075.ab1	86	115	internal	blast match: evalue->0.11 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_E18_TbMini002C09.g1_075.ab1	86	115	internal	blast match: evalue->0.11 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii002A10.fa	112	154	internal	blast match: evalue->0.046 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	G06	112	154	internal	blast match: evalue->0.046 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_L07_TbMni002aF04.b1_022.ab1	115	139	internal	blast match: evalue->0.34 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_A08_TbMini002A04.g1_032.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_B18_TbMni002aA09.g1_079.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_E11_TbMini002C06.b1_044.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_L05_TbMni002aF03.b1_021.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	D08	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001A12.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001E01.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001F11.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001F12.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001G04.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii002B08.fa	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_B08_TbMni002aA04.g1_032.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_I10_TbMini002E05.g1_039.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_L16_TbMni002aF08.g1_054.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_N24_TbMni002aG12.g1_084.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_O07_TbMini002H04.b1_018.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_B07_TbMni002aA04.b1_032.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_I09_TbMini002E05.b1_039.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_L15_TbMni002aF08.b1_054.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_N23_TbMni002aG12.b1_084.ab1	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	C11	202	234	lead-out	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_O08_TbMini002H04.g1_018.ab1	204	234	edit-only	blast match: evalue->0.12 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001E04.fa	218	242	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_F05_TbMni002aC03.b1_027.ab1	218	242	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_F06_TbMni002aC03.g1_027.ab1	218	242	edit-only	blast match: evalue->0.001 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001A01.fa	228	256	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001A11.fa	228	256	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	A06.g.ab1	242	263	edit-only	blast match: evalue->0.068 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_A05_TbMini002A03.b1_031.ab1	276	311	edit-only	blast match: evalue->0.002 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_N21_TbMni002aG11.b1_083.ab1	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_N22_TbMni002aG11.g1_083.ab1	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_A06_TbMini002A03.g1_031.ab1	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	B04.g.ab1	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	E08	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	F02	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	H02	276	322	edit-only	blast match: evalue->0.003 perc_identity->100
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMii001B11.fa	334	376	edit-only	blast match: evalue->0.012 perc_identity->94.4444444444444
