Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002F06.fa	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002F09.fa	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002G10.fa	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_G11_TbMini002D06.b1_042.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_H05_TbMni002aD03.b1_025.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_J03_TbMni002aE02.b1_008.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_L13_TbMni002aF07.b1_053.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_O23_TbMini002H12.b1_082.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_O24_TbMini002H12.g1_082.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001G12.fa	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_G12_TbMini002D06.g1_042.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_H06_TbMni002aD03.g1_025.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_J04_TbMni002aE02.g1_008.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_L14_TbMni002aF07.g1_053.ab1	203	232	edit-only	blast match: evalue->0.013 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001B02.fa	263	302	edit-only	blast match: evalue->1e-16 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	437714_TRBINVRPTB	283	307	edit-only	blast match: evalue->3e-09 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	D04	283	307	edit-only	blast match: evalue->3e-09 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_F13_TbMni002aC07.b1_059.ab1	330	351	edit-only	blast match: evalue->0.008 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_F14_TbMni002aC07.g1_059.ab1	330	351	edit-only	blast match: evalue->0.008 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	437716_TRBINVRPTD	332	353	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	A06.g.ab1	358	387	edit-only	blast match: evalue->1e-05 perc_identity->95.6521739130435
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_I07_TbMini002E04.b1_024.ab1	365	405	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_K13_TbMini002F07.b1_053.ab1	365	405	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001E11.fa	377	401	edit-only	blast match: evalue->6e-04 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001C03.fa	386	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001B09.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii001G05.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002A12.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002G04.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_D06_TbMni002aB03.g1_029.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_G24_TbMini002D12.g1_090.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_I11_TbMini002E06.b1_040.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_M11_TbMini002G06.b1_036.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_P23_TbMni002aH12.b1_082.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002C11.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002D09.fa	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_A09_TbMini002A05.b1_047.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_B04_TbMni002aA02.g1_016.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_D05_TbMni002aB03.b1_029.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_G23_TbMini002D12.b1_090.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_M12_TbMini002G06.g1_036.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_P24_TbMni002aH12.g1_082.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	B01.g.ab1	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	A07	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	F11	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	G02	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	G03	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	G12	387	408	edit-only	blast match: evalue->0.033 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMii002E01.fa	389	430	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	A11	389	430	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	E11	389	430	edit-only	blast match: evalue->0.022 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	A06.g.ab1	415	437	edit-only	blast match: evalue->0.51 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	343558_TRBKPMCD	468	493	edit-only	blast match: evalue->0.16 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	343558_TRBKPMCD	488	509	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	468931_TRBCSGRB	495	516	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_N19_TbMni002aG10.b1_068.ab1	496	518	edit-only	blast match: evalue->0.13 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	TbMini002_F23_TbMni002aC12.b1_092.ab1	504	527	edit-only	blast match: evalue->0.14 perc_identity->100
TO151203_G16_B3D08m13r_058.ab1	4	198	201	606	198	201	A06.g.ab1	507	531	edit-only	blast match: evalue->0.15 perc_identity->100
TO171203_K01_B9F01M13R_005.ab1	4	317	390	423	317	390	TbMini002_H10_TbMni002aD05.g1_041.ab1	82	103	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_K01_B9F01M13R_005.ab1	4	317	390	423	317	390	TbMini002_N07_TbMni002aG04.b1_020.ab1	92	113	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO171203_K01_B9F01M13R_005.ab1	4	317	390	423	317	390	TbMini002_C03_TbMini002B02.b1_014.ab1	95	116	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_H10_TbMni002aD05.g1_041.ab1	82	103	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_N07_TbMni002aG04.b1_020.ab1	92	113	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_C03_TbMini002B02.b1_014.ab1	95	116	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	164	185	pre-edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_L08_TbMni002aF04.g1_022.ab1	259	280	overlap-nojunction	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_N07_TbMni002aG04.b1_020.ab1	261	282	overlap-nojunction	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_C03_TbMini002B02.b1_014.ab1	262	283	overlap-nojunction	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMii001A04.fa	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMii001C08.fa	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMii002C02.fa	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_D11_TbMni002aB06.b1_046.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_D12_TbMni002aB06.g1_046.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_K07_TbMini002F04.b1_022.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	A02.g.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	B02.g.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	B07.g.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	B12.g.ab1	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	D09	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	E03	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	E04	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	G01	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	H05	272	293	overlap-nojunction	blast match: evalue->0.033 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMii002E01.fa	272	315	overlap-nojunction	blast match: evalue->0.023 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	A11	272	315	overlap-nojunction	blast match: evalue->0.023 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	E11	272	315	overlap-nojunction	blast match: evalue->0.023 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	A06.g.ab1	300	322	edit-only	blast match: evalue->0.51 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	343558_TRBKPMCD	353	378	edit-only	blast match: evalue->0.16 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	343558_TRBKPMCD	373	394	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	468931_TRBCSGRB	380	401	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_N19_TbMni002aG10.b1_068.ab1	381	403	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	389	412	edit-only	blast match: evalue->0.14 perc_identity->100
TO161203_I05_B5E03M13R_023.ab1	4	274	274	490	0	0	A06.g.ab1	392	416	edit-only	blast match: evalue->0.15 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_H10_TbMni002aD05.g1_041.ab1	82	103	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_N07_TbMni002aG04.b1_020.ab1	92	113	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_C03_TbMini002B02.b1_014.ab1	95	116	pre-edit-only	blast match: evalue->0.52 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002H07.fa	128	168	edit-only	blast match: evalue->0.021 perc_identity->88.4615384615385
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_A11_TbMini002A06.b1_048.ab1	158	183	edit-only	blast match: evalue->0.16 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A08	189	216	edit-only	blast match: evalue->3e-06 perc_identity->92.8571428571429
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	D04	192	214	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_L08_TbMni002aF04.g1_022.ab1	196	220	edit-only	blast match: evalue->0.010 perc_identity->94.4444444444444
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_A09_TbMini002A05.b1_047.ab1	271	293	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	C08.g.ab1	272	295	edit-only	blast match: evalue->0.14 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii001B02.fa	351	374	edit-only	blast match: evalue->2e-07 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	437718_TRBINVRPTF	421	458	edit-only	blast match: evalue->0.001 perc_identity->95
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A06.g.ab1	431	476	edit-only	blast match: evalue->3e-05 perc_identity->95.6521739130435
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_I07_TbMini002E04.b1_024.ab1	454	494	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_K13_TbMini002F07.b1_053.ab1	454	494	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii001E11.fa	466	490	edit-only	blast match: evalue->6e-04 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii001C03.fa	475	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii001B09.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii001G05.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002A12.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002G04.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_D06_TbMni002aB03.g1_029.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_G24_TbMini002D12.g1_090.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_I11_TbMini002E06.b1_040.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_M11_TbMini002G06.b1_036.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_P23_TbMni002aH12.b1_082.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002C11.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002D09.fa	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_A09_TbMini002A05.b1_047.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_B04_TbMni002aA02.g1_016.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_D05_TbMni002aB03.b1_029.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_G23_TbMini002D12.b1_090.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_M12_TbMini002G06.g1_036.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_P24_TbMni002aH12.g1_082.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	B01.g.ab1	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A07	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	F11	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	G02	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	G03	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	G12	476	497	edit-only	blast match: evalue->0.033 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMii002E01.fa	478	519	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A11	478	519	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	E11	478	519	edit-only	blast match: evalue->0.022 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A06.g.ab1	504	526	edit-only	blast match: evalue->0.51 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	343558_TRBKPMCD	547	581	edit-only	blast match: evalue->0.066 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	343558_TRBKPMCD	576	597	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	468931_TRBCSGRB	583	604	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_N19_TbMni002aG10.b1_068.ab1	584	606	edit-only	blast match: evalue->0.13 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	TbMini002_F23_TbMni002aC12.b1_092.ab1	592	615	edit-only	blast match: evalue->0.14 perc_identity->100
TO161203_D20_B8B10M13R_078.ab1	4	122	127	694	122	127	A06.g.ab1	595	619	edit-only	blast match: evalue->0.15 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	437718_TRBINVRPTF	52	94	edit-only	blast match: evalue->0.001 perc_identity->95
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	A06.g.ab1	67	112	edit-only	blast match: evalue->3e-05 perc_identity->95.6521739130435
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMini002_I07_TbMini002E04.b1_024.ab1	90	130	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMini002_K13_TbMini002F07.b1_053.ab1	90	130	edit-only	blast match: evalue->5e-06 perc_identity->95.8333333333333
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii001E11.fa	102	126	edit-only	blast match: evalue->6e-04 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii001C03.fa	111	133	edit-only	blast match: evalue->0.033 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii001B09.fa	112	133	edit-only	blast match: evalue->0.033 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii001G05.fa	112	133	edit-only	blast match: evalue->0.033 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii002A12.fa	112	133	edit-only	blast match: evalue->0.033 perc_identity->100
TO0505041_H05_A6BSD03M13F_025.ab1	296	318	32	318	0	0	TbMii002G04.fa	112	133	edit-only	blast match: evalue->0.033 perc_identity->100
