Transcript name	pre-edit start	pre-edit stop	edit start	edit stop	junction start	junction stop	gRNA name	gRNA start	gRNA stop	junction type	blast vs. parent
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_D23_TbMni002aB12.b1_094.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_D24_TbMni002aB12.g1_094.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_G05_TbMini002D03.b1_025.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_I21_TbMini002E11.b1_087.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_I22_TbMini002E11.g1_087.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	H03.g.ab1	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	E10	90	124	edit-only	blast match: evalue->0.19 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_I07_TbMini002E04.b1_024.ab1	107	150	overlap-nojunction	blast match: evalue->0.27 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMini002_K13_TbMini002F07.b1_053.ab1	107	150	overlap-nojunction	blast match: evalue->0.27 perc_identity->100
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	TbMii001C03.fa	746	791	odd-structure	blast match: evalue->0.071 perc_identity->90.4761904761905
TO2604042_I12_ND7PCE06M13R_040.ab1	137	745	79	211	0	0	310955i_TRBKPGUIDE	757	791	odd-structure	blast match: evalue->0.049 perc_identity->90.4761904761905
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_G06_TbMini002D03.g1_025.ab1	70	98	odd-structure	blast match: evalue->0.15 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMii002G01.fa	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMii002G05.fa	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMii002H08.fa	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_A22_TbMini002A11.g1_095.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_B09_TbMni002aA05.b1_047.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_C22_TbMini002B11.g1_093.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_D24_TbMni002aB12.g1_094.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_F23_TbMni002aC12.b1_092.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_G05_TbMini002D03.b1_025.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_I21_TbMini002E11.b1_087.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_I22_TbMini002E11.g1_087.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	H03.g.ab1	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	E10	70	122	odd-structure	blast match: evalue->0.34 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_C21_TbMini002B11.b1_093.ab1	76	110	odd-structure	blast match: evalue->0.19 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_D23_TbMni002aB12.b1_094.ab1	76	122	odd-structure	blast match: evalue->0.29 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_A21_TbMini002A11.b1_095.ab1	79	122	odd-structure	blast match: evalue->0.27 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_N20_TbMni002aG10.g1_068.ab1	83	121	edit-only	blast match: evalue->0.23 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_I07_TbMini002E04.b1_024.ab1	105	148	overlap-nojunction	blast match: evalue->0.27 perc_identity->100
TO2604042_K08_ND7PCF04M13R_022.ab1	135	323	83	209	0	0	TbMini002_K13_TbMini002F07.b1_053.ab1	105	148	overlap-nojunction	blast match: evalue->0.27 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii002E01.fa	307	349	edit-only	blast match: evalue->0.26 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	A11	307	349	edit-only	blast match: evalue->0.26 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	E11	307	349	edit-only	blast match: evalue->0.26 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	B03.g.ab1	329	363	edit-only	blast match: evalue->0.77 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	C10	329	363	edit-only	blast match: evalue->0.77 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	H06	329	363	edit-only	blast match: evalue->0.77 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_N05_TbMni002aG03.b1_019.ab1	350	392	edit-only	blast match: evalue->0.26 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_N06_TbMni002aG03.g1_019.ab1	350	392	edit-only	blast match: evalue->0.26 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii001A10.fa	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii001C05.fa	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii002A09.fa	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_B16_TbMni002aA08.g1_064.ab1	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_B15_TbMni002aA08.b1_064.ab1	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_F01_TbMni002aC01.b1_011.ab1	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_F02_TbMni002aC01.g1_011.ab1	380	421	edit-only	blast match: evalue->0.016 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii001C03.fa	381	414	edit-only	blast match: evalue->0.012 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_A24_TbMini002A12.g1_096.ab1	381	414	edit-only	blast match: evalue->0.012 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	310955i_TRBKPGUIDE	381	426	edit-only	blast match: evalue->0.018 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_A08_TbMini002A04.g1_032.ab1	382	403	edit-only	blast match: evalue->0.38 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_B18_TbMni002aA09.g1_079.ab1	382	403	edit-only	blast match: evalue->0.38 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMini002_E11_TbMini002C06.b1_044.ab1	382	403	edit-only	blast match: evalue->0.38 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	D08	382	403	edit-only	blast match: evalue->0.38 perc_identity->100
TO2604042_L04_ND7BSF02M13R_006.ab1	1	276	277	452	276	277	TbMii002D07.fa	392	413	edit-only	blast match: evalue->0.006 perc_identity->100
TO2604042_E06_ND7PCC03M13R_027.ab1	138	734	77	209	0	0	TbMini002_N20_TbMni002aG10.g1_068.ab1	55	88	odd-structure	blast match: evalue->0.73 perc_identity->100
TO2604042_E06_ND7PCC03M13R_027.ab1	138	734	77	209	0	0	TbMini002_N20_TbMni002aG10.g1_068.ab1	78	117	edit-only	blast match: evalue->0.015 perc_identity->100
TO2604042_E06_ND7PCC03M13R_027.ab1	138	734	77	209	0	0	TbMini002_C21_TbMini002B11.b1_093.ab1	83	110	edit-only	blast match: evalue->0.14 perc_identity->100
TO2604042_E06_ND7PCC03M13R_027.ab1	138	734	77	209	0	0	TbMii002G01.fa	83	117	edit-only	blast match: evalue->0.19 perc_identity->100
